Number of connections,Number of DNS servers,Avg. size Node list recieved ,Time taken to find all nodes,Time take to test all nodes if online,Number of nodes online  ,Number of nodes offline  
80,,5,0,96595,207,226
80,,5,0,96592,168,241
80,,5,0,96591,148,250
80,,5,0,96590,184,234
80,,5,0,96590,167,241
80,,5,0,96589,164,240
80,,5,0,96588,153,244
80,,5,0,96587,172,245
80,,5,0,96586,145,248
80,,5,0,96584,168,245
80,,5,0,96584,143,250
80,,5,0,96582,155,247
80,,5,0,96582,142,250
80,,5,0,96580,163,243
80,,5,0,96578,176,242
80,,5,0,96577,166,240
80,,5,0,96576,152,246
80,,5,0,96573,162,246
80,,5,0,96572,169,240
80,,5,0,96571,164,245
80,,5,0,96571,154,248
80,,5,0,96570,176,236
80,,5,0,96569,168,246
80,,5,0,96569,162,244
80,,5,0,96566,161,235
80,,5,0,96565,150,242
80,,5,0,96565,150,256
80,,5,0,96563,183,244
80,,5,0,96561,178,243
80,,5,0,96560,160,248
80,,5,0,96558,172,245
80,,5,0,96557,152,248
80,,5,0,96557,169,244
80,,5,0,96555,180,241
80,,5,0,96552,173,235
80,,5,0,96551,153,248
80,,5,0,96551,170,238
80,,5,0,96548,155,244
80,,5,0,96548,178,241
80,,5,0,96547,148,246
80,,5,0,96545,166,244
80,,5,0,96542,148,241
80,,5,0,96541,166,245
80,,5,0,96539,169,245
80,,5,0,96537,166,245
80,,5,0,96536,154,245
80,,5,0,96532,171,238
80,,5,0,96532,174,246
80,,5,0,96531,176,242
80,,5,0,96530,178,241
80,,5,0,96530,173,241
80,,5,0,96523,163,241
80,,5,0,96523,178,236
80,,5,0,96521,157,246
80,,5,0,96521,190,230
80,,5,0,96521,175,244
80,,5,0,96520,179,243
80,,5,0,96520,147,245
80,,5,0,96518,160,244
80,,5,0,96517,160,242
80,,5,0,96517,171,240
80,,5,0,96516,183,235
80,,5,0,96513,143,248
80,,5,0,96510,164,241
80,,5,0,96509,151,247
80,,5,0,96508,165,245
80,,5,0,96508,153,243
80,,5,0,96507,172,239
80,,5,0,96507,159,242
80,,5,0,96502,159,241
80,,5,0,96499,136,254
80,,5,0,96498,171,239
80,,5,0,96497,156,245
80,,5,0,96495,170,236
80,,5,0,96493,155,248
80,,5,0,96493,175,238
80,,5,0,96490,157,240
80,,5,0,96490,176,237
80,,5,0,96488,160,245
80,,5,0,96486,164,249
80,,5,0,96485,154,237
80,,5,0,96484,157,237
80,,5,0,96483,159,242
80,,5,0,96482,172,244
80,,5,0,96482,150,246
80,,5,0,96482,173,240
80,,5,0,96481,173,235
80,,5,0,96481,193,233
80,,5,0,96480,166,241
80,,5,0,96480,178,237
80,,5,0,96478,153,249
80,,5,0,96477,162,246
80,,5,0,96474,173,244
80,,5,0,96473,161,239
80,,5,0,96472,172,244
80,,5,0,96467,153,245
80,,5,0,96466,156,239
80,,5,0,96465,175,245
80,,5,0,96465,159,241
80,,5,0,96463,142,250
80,,5,0,96460,158,248
80,,5,0,96456,156,243
80,,5,0,96455,151,251
80,,5,0,96454,184,239
80,,5,0,96449,169,241
80,,5,0,96448,156,250
80,,5,0,96447,162,243
80,,5,0,96444,161,240
80,,5,0,96443,156,237
80,,5,0,96442,165,246
80,,5,0,96437,177,234
80,,5,0,96435,175,242
80,,5,0,96435,148,240
80,,5,0,96434,164,244
80,,5,0,96434,162,246
80,,5,0,96433,176,244
80,,5,0,96432,161,247
80,,5,0,96431,187,236
80,,5,0,96430,174,238
80,,5,0,96430,189,238
80,,5,0,96429,158,239
80,,5,0,96423,147,249
80,,5,0,96423,154,247
80,,5,0,96423,178,236
80,,5,0,96422,156,248
80,,5,0,96420,163,246
80,,5,0,96420,162,238
80,,5,0,96419,140,247
80,,5,0,96417,169,242
80,,5,0,96416,150,245
80,,5,0,96415,168,244
80,,5,0,96413,164,241
80,,5,0,96411,184,231
80,,5,0,96410,180,237
80,,5,0,96410,142,244
80,,5,0,96408,143,248
80,,5,0,96407,156,247
80,,5,0,96406,178,237
80,,5,0,96405,154,251
80,,5,0,96400,159,247
80,,5,0,96399,155,249
80,,5,0,96396,152,249
80,,5,0,96395,163,245
80,,5,0,96395,145,249
80,,5,0,96395,175,241
80,,5,0,96393,162,248
80,,5,0,96390,182,237
80,,5,0,96388,155,242
80,,5,0,96387,175,240
80,,5,0,96387,148,256
80,,5,0,96386,159,239
80,,5,0,96384,177,244
80,,5,0,96384,155,243
80,,5,0,96382,161,244
80,,5,0,96382,170,243
80,,5,0,96381,168,245
80,,5,0,96381,144,250
80,,5,0,96380,180,239
80,,5,0,96379,165,247
80,,5,0,96376,149,249
80,,5,0,96375,172,240
80,,5,0,96375,159,242
80,,5,0,96374,158,242
80,,5,0,96374,162,241
80,,5,0,96372,161,241
80,,5,0,96372,157,240
80,,5,0,96370,170,237
80,,5,0,96369,183,232
80,,5,0,96368,162,241
80,,5,0,96367,160,242
80,,5,0,96365,153,236
80,,5,0,96365,149,243
80,,5,0,96365,173,244
80,,5,0,96365,166,239
80,,5,0,96363,171,234
80,,5,0,96359,155,249
80,,5,0,96357,161,238
80,,5,0,96349,155,248
80,,5,0,96348,189,239
80,,5,0,96347,162,245
80,,5,0,96345,169,240
80,,5,0,96340,154,245
80,,5,0,96339,174,240
80,,5,0,96334,161,236
80,,5,0,96331,176,245
80,,5,0,96330,159,244
80,,5,0,96328,182,234
80,,5,0,96328,147,246
80,,5,0,96326,163,236
80,,5,0,96321,158,248
80,,5,0,96317,186,236
80,,5,0,96314,172,239
80,,5,0,96313,151,241
80,,5,0,96313,154,238
80,,5,0,96313,170,241
80,,5,0,96312,169,243
80,,5,0,96312,157,241
80,,5,0,96312,145,245
80,,5,0,96310,182,233
80,,5,0,96310,174,237
80,,5,0,96309,153,250
80,,5,0,96309,157,235
80,,5,0,96306,159,254
80,,5,0,96300,158,251
80,,5,0,96299,166,245
80,,5,0,96298,169,242
80,,5,0,96297,154,246
80,,5,0,96297,161,249
80,,5,0,96296,173,246
80,,5,0,96295,165,241
80,,5,0,96295,157,241
80,,5,0,96295,165,240
80,,5,0,96292,141,244
80,,5,0,96287,188,235
80,,5,0,96284,171,244
80,,5,0,96284,177,240
80,,5,0,96284,164,245
80,,5,0,96283,177,241
80,,5,0,96280,160,239
80,,5,0,96279,172,241
80,,5,0,96277,156,244
80,,5,0,96275,157,237
80,,5,0,96274,185,233
80,,5,0,96266,162,245
80,,5,0,96265,164,246
80,,5,0,96262,144,248
80,,5,0,96262,157,244
80,,5,0,96258,149,243
80,,5,0,96255,145,254
80,,5,0,96255,145,254
80,,5,0,96255,163,241
80,,5,0,96254,152,243
80,,5,0,96252,161,237
80,,5,0,96249,157,245
80,,5,0,96247,169,239
80,,5,0,96242,161,241
80,,5,0,96242,158,239
80,,5,0,96241,154,249
80,,5,0,96240,149,247
80,,5,0,96235,167,237
80,,5,0,96233,188,228
80,,5,0,96231,150,243
80,,5,0,96229,163,245
80,,5,0,96228,163,244
80,,5,0,96228,170,240
80,,5,0,96227,153,241
80,,5,0,96226,163,242
80,,5,0,96225,147,246
80,,5,0,96223,147,248
80,,5,0,96223,164,245
80,,5,0,96222,154,249
80,,5,0,96220,157,241
80,,5,0,96220,156,243
80,,5,0,96219,181,235
80,,5,0,96218,165,245
80,,5,0,96216,164,240
80,,5,0,96216,162,239
80,,5,0,96214,166,247
80,,5,0,96214,148,244
80,,5,0,96213,160,240
80,,5,0,96211,152,249
80,,5,0,96210,153,248
80,,5,0,96209,163,245
80,,5,0,96205,167,241
80,,5,0,96202,152,250
80,,5,0,96200,177,240
80,,5,0,96197,161,234
80,,5,0,96196,166,237
80,,5,0,96196,152,247
80,,5,0,96193,145,255
80,,5,0,96192,169,237
80,,5,0,96191,166,244
80,,5,0,96190,171,235
80,,5,0,96190,155,242
80,,5,0,96189,152,249
80,,5,0,96184,153,242
80,,5,0,96184,158,249
80,,5,0,96184,167,240
80,,5,0,96183,167,239
80,,5,0,96181,158,247
80,,5,0,96177,147,251
80,,5,0,96176,149,247
80,,5,0,96175,158,250
80,,5,0,96174,170,240
80,,5,0,96173,153,253
80,,5,0,96171,185,234
80,,5,0,96170,146,248
80,,5,0,96168,171,232
80,,5,0,96167,156,243
80,,5,0,96166,162,242
80,,5,0,96165,167,245
80,,5,0,96164,152,243
80,,5,0,96162,172,230
80,,5,0,96160,151,243
80,,5,0,96159,175,239
80,,5,0,96158,160,247
80,,5,0,96156,168,238
80,,5,0,96152,175,236
80,,5,0,96151,155,241
80,,5,0,96151,175,234
80,,5,0,96150,158,238
80,,5,0,96149,170,243
80,,5,0,96146,147,240
80,,5,0,96146,168,245
80,,5,0,96143,178,238
80,,5,0,96143,159,249
80,,5,0,96141,175,240
80,,5,0,96140,152,243
80,,5,0,96139,140,247
80,,5,0,96139,163,247
80,,5,0,96138,160,231
80,,5,0,96138,179,237
80,,5,0,96137,152,244
80,,5,0,96137,154,246
80,,5,0,96137,152,245
80,,5,0,96136,160,242
80,,5,0,96135,170,236
80,,5,0,96132,140,250
80,,5,0,96129,205,225
80,,5,0,96123,161,248
80,,5,0,96122,154,249
80,,5,0,96122,202,224
80,,5,0,96122,172,237
80,,5,0,96120,165,239
80,,5,0,96119,147,239
80,,5,0,96114,159,247
80,,5,0,96113,147,244
80,,5,0,96111,163,241
80,,5,0,96110,138,247
80,,5,0,96102,211,230
80,,5,0,96102,156,247
80,,5,0,96102,160,240
80,,5,0,96101,174,240
80,,5,0,96099,180,245
80,,5,0,96096,151,246
80,,5,0,96094,176,240
80,,5,0,96093,179,238
80,,5,0,96090,165,241
80,,5,0,96090,146,245
80,,5,0,96088,149,245
80,,5,0,96087,187,238
80,,5,0,96084,141,245
80,,5,0,96083,175,238
80,,5,0,96083,161,242
80,,5,0,96080,160,243
80,,5,0,96079,179,237
80,,5,0,96077,142,254
80,,5,0,96077,168,243
80,,5,0,96075,164,242
80,,5,0,96075,166,242
80,,5,0,96075,169,240
80,,5,0,96074,150,241
80,,5,0,96073,172,242
80,,5,0,96071,163,246
80,,5,0,96071,198,236
80,,5,0,96069,161,245
80,,5,0,96068,154,242
80,,5,0,96063,150,249
80,,5,0,96062,150,244
80,,5,0,96061,177,237
80,,5,0,96057,166,245
80,,5,0,96055,149,251
80,,5,0,96052,157,241
80,,5,0,96049,175,241
80,,5,0,96049,163,243
80,,5,0,96047,158,242
80,,5,0,96047,168,241
80,,5,0,96046,176,233
80,,5,0,96043,153,240
80,,5,0,96043,177,235
80,,5,0,96042,139,246
80,,5,0,96042,157,240
80,,5,0,96040,166,245
80,,5,0,96039,148,246
80,,5,0,96039,172,244
80,,5,0,96038,164,247
80,,5,0,96034,149,248
80,,5,0,96034,145,251
80,,5,0,96033,183,232
80,,5,0,96032,150,247
80,,5,0,96032,160,240
80,,5,0,96031,179,236
80,,5,0,96030,175,248
80,,5,0,96029,155,247
80,,5,0,96028,157,243
80,,5,0,96028,160,247
80,,5,0,96028,161,238
80,,5,0,96028,147,249
80,,5,0,96026,147,249
80,,5,0,96019,170,242
80,,5,0,96016,172,243
80,,5,0,96015,163,243
80,,5,0,96015,160,237
80,,5,0,96014,178,230
80,,5,0,96014,165,236
80,,5,0,96009,172,237
80,,5,0,96009,179,237
80,,5,0,96009,153,247
80,,5,0,96007,191,238
80,,5,0,96004,190,232
80,,5,0,96003,163,242
80,,5,0,96002,161,244
80,,5,0,96002,148,237
80,,5,0,96002,156,237
80,,5,0,96001,173,237
80,,5,0,96001,150,247
80,,5,0,96000,180,247
80,,5,0,96000,156,249
80,,5,0,95999,154,244
80,,5,0,95999,153,246
80,,5,0,95998,159,240
80,,5,0,95997,169,240
80,,5,0,95997,182,236
80,,5,0,95994,146,244
80,,5,0,95994,154,244
80,,5,0,95987,163,234
80,,5,0,95987,164,241
80,,5,0,95987,143,249
80,,5,0,95985,159,249
80,,5,0,95985,153,242
80,,5,0,95984,161,245
80,,5,0,95982,166,237
80,,5,0,95982,150,243
80,,5,0,95980,178,243
80,,5,0,95978,161,240
80,,5,0,95978,152,252
80,,5,0,95975,171,241
80,,5,0,95972,162,237
80,,5,0,95969,154,240
80,,5,0,95967,155,237
80,,5,0,95965,174,235
80,,5,0,95964,150,248
80,,5,0,95962,175,238
80,,5,0,95961,166,240
80,,5,0,95960,153,238
80,,5,0,95959,128,248
80,,5,0,95958,181,243
80,,5,0,95958,158,243
80,,5,0,95957,162,243
80,,5,0,95956,151,244
80,,5,0,95955,172,239
80,,5,0,95954,154,241
80,,5,0,95953,164,247
80,,5,0,95953,152,251
80,,5,0,95952,152,240
80,,5,0,95951,152,242
80,,5,0,95950,162,237
80,,5,0,95949,153,247
80,,5,0,95949,178,241
80,,5,0,95945,163,240
80,,5,0,95944,155,248
80,,5,0,95941,179,237
80,,5,0,95939,147,244
80,,5,0,95938,164,250
80,,5,0,95933,173,235
80,,5,0,95932,161,239
80,,5,0,95930,164,241
80,,5,0,95930,151,249
80,,5,0,95927,154,254
80,,5,0,95926,162,240
80,,5,0,95923,151,245
80,,5,0,95922,159,244
80,,5,0,95919,163,236
80,,5,0,95918,174,232
80,,5,0,95917,148,240
80,,5,0,95916,152,240
80,,5,0,95916,156,244
80,,5,0,95911,164,243
80,,5,0,95910,146,256
80,,5,0,95909,147,247
80,,5,0,95909,181,242
80,,5,0,95908,180,238
80,,5,0,95907,151,252
80,,5,0,95907,158,243
80,,5,0,95907,154,247
80,,5,0,95905,152,239
80,,5,0,95903,167,237
80,,5,0,95902,167,240
80,,5,0,95900,141,240
80,,5,0,95896,168,235
80,,5,0,95888,168,240
80,,5,0,95887,169,235
80,,5,0,95886,142,253
80,,5,0,95885,165,237
80,,5,0,95885,159,241
80,,5,0,95885,163,252
80,,5,0,95877,152,246
80,,5,0,95875,151,243
80,,5,0,95875,160,241
80,,5,0,95875,169,241
80,,5,0,95874,160,245
80,,5,0,95872,173,245
80,,5,0,95872,136,248
80,,5,0,95871,175,232
80,,5,0,95867,166,244
80,,5,0,95866,171,243
80,,5,0,95865,168,246
80,,5,0,95863,151,245
80,,5,0,95862,148,240
80,,5,0,95861,154,245
80,,5,0,95859,158,249
80,,5,0,95859,173,244
80,,5,0,95855,162,247
80,,5,0,95853,167,235
80,,5,0,95851,148,239
80,,5,0,95851,167,240
80,,5,0,95850,154,242
80,,5,0,95850,169,236
80,,5,0,95849,191,236
80,,5,0,95848,174,240
80,,5,0,95846,143,247
80,,5,0,95845,175,239
80,,5,0,95845,149,246
80,,5,0,95845,152,240
80,,5,0,95843,148,244
80,,5,0,95841,176,244
80,,5,0,95835,165,247
80,,5,0,95835,166,247
80,,5,0,95834,159,243
80,,5,0,95832,183,236
80,,5,0,95830,192,231
80,,5,0,95828,164,240
80,,5,0,95827,156,248
80,,5,0,95826,151,243
80,,5,0,95824,149,247
80,,5,0,95822,173,244
80,,5,0,95821,167,240
80,,5,0,95821,161,243
80,,5,0,95819,175,237
80,,5,0,95818,148,247
80,,5,0,95815,180,243
80,,5,0,95815,161,248
80,,5,0,95812,173,239
80,,5,0,95812,154,241
80,,5,0,95812,158,246
80,,5,0,95811,142,248
80,,5,0,95808,174,237
80,,5,0,95801,163,241
80,,5,0,95799,172,242
80,,5,0,95798,170,240
80,,5,0,95796,167,241
80,,5,0,95793,156,247
80,,5,0,95792,184,234
80,,5,0,95791,168,238
80,,5,0,95790,157,249
80,,5,0,95789,166,252
80,,5,0,95788,160,239
80,,5,0,95788,156,251
80,,5,0,95788,161,240
80,,5,0,95787,147,238
80,,5,0,95787,161,243
80,,5,0,95786,178,242
80,,5,0,95785,163,240
80,,5,0,95785,170,245
80,,5,0,95780,182,236
80,,5,0,95779,138,249
80,,5,0,95773,164,235
80,,5,0,95772,168,237
80,,5,0,95769,155,245
80,,5,0,95766,136,251
80,,5,0,95765,174,242
80,,5,0,95763,161,241
80,,5,0,95761,157,238
80,,5,0,95761,174,233
80,,5,0,95760,171,240
80,,5,0,95758,160,241
80,,5,0,95758,155,243
80,,5,0,95756,152,245
80,,5,0,95754,160,243
80,,5,0,95752,164,245
80,,5,0,95752,152,245
80,,5,0,95750,170,247
80,,5,0,95750,173,240
80,,5,0,95748,156,244
80,,5,0,95744,156,245
80,,5,0,95742,169,237
80,,5,0,95741,149,250
80,,5,0,95740,176,241
80,,5,0,95740,145,240
80,,5,0,95739,164,245
80,,5,0,95739,154,243
80,,5,0,95735,162,236
80,,5,0,95733,142,242
80,,5,0,95730,162,238
80,,5,0,95727,176,248
80,,5,0,95727,175,241
80,,5,0,95726,153,250
80,,5,0,95725,174,243
80,,5,0,95722,158,247
80,,5,0,95719,155,243
80,,5,0,95718,165,243
80,,5,0,95716,168,242
80,,5,0,95714,174,239
80,,5,0,95714,178,243
80,,5,0,95712,191,238
80,,5,0,95709,155,244
80,,5,0,95707,162,241
80,,5,0,95706,193,230
80,,5,0,95704,175,239
80,,5,0,95703,140,250
80,,5,0,95703,159,242
80,,5,0,95702,151,241
80,,5,0,95701,167,239
80,,5,0,95700,180,239
80,,5,0,95700,180,241
80,,5,0,95700,156,247
80,,5,0,95697,175,244
80,,5,0,95695,174,237
80,,5,0,95694,176,236
80,,5,0,95694,177,241
80,,5,0,95692,148,236
80,,5,0,95691,151,241
80,,5,0,95690,160,240
80,,5,0,95688,153,250
80,,5,0,95687,171,243
80,,5,0,95686,172,241
80,,5,0,95686,157,239
80,,5,0,95685,152,237
80,,5,0,95685,165,247
80,,5,0,95685,151,241
80,,5,0,95683,139,249
80,,5,0,95682,156,242
80,,5,0,95680,159,246
80,,5,0,95678,150,240
80,,5,0,95678,147,248
80,,5,0,95678,145,248
80,,5,0,95677,189,235
80,,5,0,95677,143,239
80,,5,0,95677,161,243
80,,5,0,95676,161,239
80,,5,0,95674,154,245
80,,5,0,95670,154,240
80,,5,0,95669,152,249
80,,5,0,95664,171,239
80,,5,0,95663,175,236
80,,5,0,95661,165,242
80,,5,0,95661,151,249
80,,5,0,95659,168,238
80,,5,0,95657,162,239
80,,5,0,95656,193,238
80,,5,0,95656,155,241
80,,5,0,95654,167,243
80,,5,0,95651,174,236
80,,5,0,95649,145,238
80,,5,0,95649,146,246
80,,5,0,95648,162,239
80,,5,0,95647,173,238
80,,5,0,95646,157,243
80,,5,0,95645,163,240
80,,5,0,95642,160,237
80,,5,0,95642,164,244
80,,5,0,95639,183,246
80,,5,0,95638,178,236
80,,5,0,95637,172,240
80,,5,0,95637,164,236
80,,5,0,95635,153,246
80,,5,0,95633,187,234
80,,5,0,95632,159,247
80,,5,0,95632,178,237
80,,5,0,95632,157,250
80,,5,0,95630,134,249
80,,5,0,95630,156,240
80,,5,0,95629,166,245
80,,5,0,95626,143,248
80,,5,0,95623,158,243
80,,5,0,95623,170,239
80,,5,0,95622,160,239
80,,5,0,95620,165,243
80,,5,0,95617,169,239
80,,5,0,95617,167,233
80,,5,0,95617,166,233
80,,5,0,95613,178,234
80,,5,0,95613,172,237
80,,5,0,95610,157,239
80,,5,0,95608,158,251
80,,5,0,95608,156,247
80,,5,0,95608,174,245
80,,5,0,95606,144,246
80,,5,0,95605,166,240
80,,5,0,95603,159,248
80,,5,0,95602,149,239
80,,5,0,95602,176,241
80,,5,0,95601,176,242
80,,5,0,95600,156,247
80,,5,0,95599,161,238
80,,5,0,95598,168,237
80,,5,0,95598,190,232
80,,5,0,95597,162,242
80,,5,0,95597,180,233
80,,5,0,95596,169,243
80,,5,0,95594,151,249
80,,5,0,95594,160,239
80,,5,0,95589,153,245
80,,5,0,95588,162,238
80,,5,0,95588,162,243
80,,5,0,95587,159,245
80,,5,0,95586,163,238
80,,5,0,95586,163,244
80,,5,0,95582,151,246
80,,5,0,95578,162,245
80,,5,0,95578,167,240
80,,5,0,95574,159,240
80,,5,0,95574,170,240
80,,5,0,95571,154,248
80,,5,0,95570,173,233
80,,5,0,95569,171,236
80,,5,0,95566,181,246
80,,5,0,95565,162,239
80,,5,0,95564,171,237
80,,5,0,95564,159,243
80,,5,0,95564,150,245
80,,5,0,95563,157,244
80,,5,0,95563,165,234
80,,5,0,95560,153,249
80,,5,0,95559,172,236
80,,5,0,95557,161,243
80,,5,0,95556,150,243
80,,5,0,95555,137,252
80,,5,0,95554,161,240
80,,5,0,95553,160,242
80,,5,0,95552,184,229
80,,5,0,95552,162,242
80,,5,0,95551,151,249
80,,5,0,95551,171,240
80,,5,0,95549,174,242
80,,5,0,95548,173,242
80,,5,0,95547,165,237
80,,5,0,95546,163,242
80,,5,0,95545,165,238
80,,5,0,95544,169,241
80,,5,0,95543,149,250
80,,5,0,95541,164,236
80,,5,0,95540,166,238
80,,5,0,95537,155,241
80,,5,0,95535,159,241
80,,5,0,95535,165,250
80,,5,0,95532,171,241
80,,5,0,95531,161,242
80,,5,0,95529,166,242
80,,5,0,95527,159,238
80,,5,0,95527,149,246
80,,5,0,95524,176,237
80,,5,0,95523,164,242
80,,5,0,95521,155,243
80,,5,0,95520,148,252
80,,5,0,95517,171,241
80,,5,0,95517,149,249
80,,5,0,95516,173,247
80,,5,0,95515,163,245
80,,5,0,95513,142,245
80,,5,0,95512,154,244
80,,5,0,95512,166,247
80,,5,0,95508,149,245
80,,5,0,95508,165,243
80,,5,0,95507,150,242
80,,5,0,95506,179,232
80,,5,0,95505,134,243
80,,5,0,95503,153,246
80,,5,0,95502,150,247
80,,5,0,95502,159,242
80,,5,0,95501,144,247
80,,5,0,95499,163,243
80,,5,0,95497,149,249
80,,5,0,95496,173,240
80,,5,0,95495,184,234
80,,5,0,95492,150,251
80,,5,0,95492,157,248
80,,5,0,95489,152,243
80,,5,0,95487,154,244
80,,5,0,95486,159,242
80,,5,0,95486,169,237
80,,5,0,95485,161,245
80,,5,0,95484,153,241
80,,5,0,95482,152,244
80,,5,0,95481,162,238
80,,5,0,95479,159,242
80,,5,0,95478,141,252
80,,5,0,95477,170,238
80,,5,0,95477,139,244
80,,5,0,95477,155,238
80,,5,0,95476,167,241
80,,5,0,95476,151,244
80,,5,0,95475,158,241
80,,5,0,95473,173,238
80,,5,0,95472,163,241
80,,5,0,95471,177,243
80,,5,0,95470,159,243
80,,5,0,95469,162,246
80,,5,0,95465,158,245
80,,5,0,95463,163,241
80,,5,0,95460,163,240
80,,5,0,95460,161,247
80,,5,0,95459,153,244
80,,5,0,95458,160,240
80,,5,0,95457,153,242
80,,5,0,95454,155,241
80,,5,0,95453,161,247
80,,5,0,95452,158,250
80,,5,0,95451,177,234
80,,5,0,95449,155,238
80,,5,0,95447,149,243
80,,5,0,95446,159,250
80,,5,0,95446,164,241
80,,5,0,95445,158,240
80,,5,0,95445,142,251
80,,5,0,95441,149,249
80,,5,0,95440,153,242
80,,5,0,95440,173,243
80,,5,0,95439,185,241
80,,5,0,95438,138,244
80,,5,0,95433,174,239
80,,5,0,95433,141,243
80,,5,0,95431,148,241
80,,5,0,95431,162,244
80,,5,0,95429,149,249
80,,5,0,95429,181,239
80,,5,0,95427,190,230
80,,5,0,95427,150,240
80,,5,0,95426,184,233
80,,5,0,95422,156,247
80,,5,0,95421,150,244
80,,5,0,95420,163,237
80,,5,0,95420,144,242
80,,5,0,95415,145,255
80,,5,0,95412,157,249
80,,5,0,95410,148,244
80,,5,0,95408,163,243
80,,5,0,95408,172,243
80,,5,0,95402,159,242
80,,5,0,95401,161,240
80,,5,0,95401,159,243
80,,5,0,95399,161,242
80,,5,0,95399,150,243
80,,5,0,95397,144,242
80,,5,0,95396,170,237
80,,5,0,95395,167,248
80,,5,0,95393,134,250
80,,5,0,95392,143,247
80,,5,0,95389,173,240
80,,5,0,95388,175,238
80,,5,0,95388,161,245
80,,5,0,95385,148,245
80,,5,0,95383,160,242
80,,5,0,95380,184,234
80,,5,0,95380,170,239
80,,5,0,95378,148,244
80,,5,0,95375,173,234
80,,5,0,95375,158,241
80,,5,0,95371,186,237
80,,5,0,95369,160,242
80,,5,0,95367,159,244
80,,5,0,95363,154,244
80,,5,0,95361,175,238
80,,5,0,95359,149,242
80,,5,0,95355,151,243
80,,5,0,95354,152,242
80,,5,0,95354,164,243
80,,5,0,95352,153,244
80,,5,0,95352,174,239
80,,5,0,95351,182,234
80,,5,0,95351,162,249
80,,5,0,95350,167,235
80,,5,0,95350,150,246
80,,5,0,95349,197,226
80,,5,0,95348,144,248
80,,5,0,95347,163,246
80,,5,0,95340,163,244
80,,5,0,95338,158,245
80,,5,0,95334,166,242
80,,5,0,95333,187,237
80,,5,0,95333,171,239
80,,5,0,95330,167,241
80,,5,0,95329,164,238
80,,5,0,95328,159,246
80,,5,0,95327,156,236
80,,5,0,95325,159,244
80,,5,0,95325,162,240
80,,5,0,95323,161,240
80,,5,0,95322,151,245
80,,5,0,95321,172,233
80,,5,0,95320,169,244
80,,5,0,95319,152,242
80,,5,0,95314,183,236
80,,5,0,95314,168,242
80,,5,0,95314,186,240
80,,5,0,95314,161,234
80,,5,0,95313,171,230
80,,5,0,95308,150,243
80,,5,0,95308,169,240
80,,5,0,95307,144,243
80,,5,0,95306,150,245
80,,5,0,95304,142,248
80,,5,0,95303,158,242
80,,5,0,95302,174,238
80,,5,0,95301,158,233
80,,5,0,95300,166,237
80,,5,0,95299,173,239
80,,5,0,95294,151,249
80,,5,0,95290,182,235
80,,5,0,95290,151,242
80,,5,0,95289,142,246
80,,5,0,95286,180,243
80,,5,0,95285,152,242
80,,5,0,95285,158,241
80,,5,0,95284,137,241
80,,5,0,95283,167,250
80,,5,0,95282,165,241
80,,5,0,95282,145,250
80,,5,0,95282,164,235
80,,5,0,95281,149,244
80,,5,0,95279,161,241
80,,5,0,95279,180,238
80,,5,0,95278,162,242
80,,5,0,95277,174,237
80,,5,0,95276,176,239
80,,5,0,95276,145,249
80,,5,0,95274,179,243
80,,5,0,95274,155,237
80,,5,0,95273,154,243
80,,5,0,95269,161,243
80,,5,0,95259,181,233
80,,5,0,95258,177,238
80,,5,0,95255,155,249
80,,5,0,95250,157,240
80,,5,0,95246,160,243
80,,5,0,95244,174,240
80,,5,0,95241,138,248
80,,5,0,95240,164,245
80,,5,0,95238,168,244
80,,5,0,95236,139,248
80,,5,0,95230,151,246
80,,5,0,95230,140,241
80,,5,0,95230,161,241
80,,5,0,95229,162,247
80,,5,0,95228,164,246
80,,5,0,95223,154,247
80,,5,0,95222,162,238
80,,5,0,95222,146,246
80,,5,0,95221,173,239
80,,5,0,95219,156,234
80,,5,0,95218,144,244
80,,5,0,95216,166,242
80,,5,0,95214,140,250
80,,5,0,95212,166,235
80,,5,0,95208,160,249
80,,5,0,95207,168,233
80,,5,0,95207,160,238
80,,5,0,95206,133,246
80,,5,0,95206,165,239
80,,5,0,95205,150,238
80,,5,0,95204,191,233
80,,5,0,95204,158,243
80,,5,0,95203,167,238
80,,5,0,95203,142,254
80,,5,0,95202,169,244
80,,5,0,95202,155,242
80,,5,0,95198,134,249
80,,5,0,95197,162,233
80,,5,0,95197,157,246
80,,5,0,95196,173,241
80,,5,0,95195,152,240
80,,5,0,95195,164,242
80,,5,0,95193,146,235
80,,5,0,95192,170,242
80,,5,0,95186,167,241
80,,5,0,95185,159,241
80,,5,0,95184,169,240
80,,5,0,95183,137,250
80,,5,0,95183,137,251
80,,5,0,95181,156,247
80,,5,0,95178,149,241
80,,5,0,95174,169,237
80,,5,0,95174,169,243
80,,5,0,95173,169,240
80,,5,0,95171,157,236
80,,5,0,95170,152,243
80,,5,0,95165,166,238
80,,5,0,95164,183,241
80,,5,0,95163,166,242
80,,5,0,95160,166,237
80,,5,0,95158,142,242
80,,5,0,95156,177,240
80,,5,0,95156,172,236
80,,5,0,95156,173,239
80,,5,0,95153,153,244
80,,5,0,95153,156,232
80,,5,0,95151,166,243
80,,5,0,95151,169,238
80,,5,0,95149,163,246
80,,5,0,95146,182,236
80,,5,0,95143,145,247
80,,5,0,95142,184,237
80,,5,0,95140,157,237
80,,5,0,95138,165,238
